address,name,country,Latitude,Longitude
kiambu rd,Memey.AI,KENYA,-1.1308423,36.765021
Nairobi,yolo,KENYA,-1.2872531,36.82555860000001
fouth street,Taaif Pharma,KENYA,-1.272088,36.8503066
fifth Street Eastleigh,Hikmas,KENYA,-1.2733467,36.85075490000001
Eastleigh,KHEYBAR PHARMACY,KENYA,-1.2737971,36.8454049
0723200017,KHEYBAR PHARMACY,KENYA,-1.2737971,36.8454049
Eastleight,Latia pharmacy,KENYA,-1.273811,36.8461696
kirongothi street,TIBYAN MEDICAL CENTRE,KENYA,-1.2954572,36.8065829
ReMax shopping village,healsense pharmacy,KENYA,-1.2931386,36.7923137
ngong,Rujchem,KENYA,-1.3630685,36.65592470000001
The Arch place nyangumi road,Reliant pharmacy,KENYA,-1.2871511,36.7898547
Ngong,clepars chemist,KENYA,-1.3627298,36.6560533
kinoo,valley of blessings,KENYA,-1.2544451,36.6936454
bbs road,gala pharmacy,KENYA,,
kahawa west bima road,Allopharm,KENYA,-1.1888971,36.8978529
California,minhaj,KENYA,-1.2803231,36.8476042
"Zambia , Ngong town",Medihints pharmacy,KENYA,-1.3505237,36.6598712
Nb,NB,KENYA,-1.2625016,37.0382859
210,Winfred ihura,KENYA,,
Kimbo Matangi,Jellykins,KENYA,-1.1340047,36.9761795
Ngong Town,MAXMA PHARMACY,KENYA,-1.2891915,36.7535798
kahawa west,martimed,KENYA,-1.1849931,36.9032369
Ngara Park road ,Alane pharmaceuticals limited ,KENYA,-1.276733,36.8307703
nairobi,safnaan,KENYA,-1.2794213,36.8505878
six street eastligh,ARAFAT pharmacy,KENYA,-1.2736832,36.8511881
Eastleigh sec 3,sokem,KENYA,-1.2859085,36.8532829
kipande Athumani street,primechoice pharmaceutical,KENYA,-1.2649096,36.8031589
jam street eastleigh,BIIHI pharmacy,KENYA,-1.2739215,36.8460145
254,MAALIMIN,KENYA,0.3786393,39.1127352
Galole street Eastleigh,Daryeel Hospital,KENYA,-1.2726298,36.8502847
5th street,SALIHIYA PHARMACY,KENYA,-1.2738266,36.8506261
"Ninth Street, Eastleigh",Labikus Pharmacy and Dental Clinic,KENYA,-1.2760098,36.851437
opposite Huduma center,AZRAH pharmacy,KENYA,-1.2774587,36.85141
kinoo,realworld,KENYA,-1.2526258,36.6930253
CBD,Shine Pharmacy,KENYA,-1.2836809,36.8236255
12th Street,Egyptian Medical Centre,KENYA,-1.278875,36.850814
Utawala,Mukasacare Chemist,KENYA,-1.279432,36.826318
test account,zzz jason test account,KENYA,,
eastleigh,latia Pharmacy,KENYA,-1.273811,36.8461696
Nairobi cbd,Neolite pharmaceuticals ,KENYA,-1.2326557,36.8658612
Kakamega Town,Marl pharmaceuticals ,KENYA,0.2830308,34.7494623
mombasa,pharmaland,KENYA,-4.0587263,39.6728888
jam street,Buthul pharmacy,KENYA,-1.2719698,36.8470373
Nairobi,Biz ,KENYA,-1.2874646,36.8246538
machakos,longonot,KENYA,-0.9210039000000001,36.4472577
Pipeline,Area chemist,KENYA,-1.3204513,36.8962741
Utawala - Githunguri Rd.,Cetamol,KENYA,-1.2784551,36.7947797
utawala benedicta,Kemcy,KENYA,-1.2778118,36.9644719
Outering road,Calda pharm ,KENYA,-1.2481786,36.8716626
Utawala,Med,KENYA,-1.2848487,36.95628749999999
Kimbo Stage,Frebpha Chemist,KENYA,-1.2055145,36.918536
Meditrina Hospital ,Choice Care Pharma Ltd ,KENYA,-1.2734847,36.8262909
12th street,Rafiki pharmaceuticals,KENYA,-1.2738558,36.846306
0725756771,Genesis,KENYA,-1.2672272,36.7979012
eastleigh 2nd Avenue,darul shifa,KENYA,-1.3002988,36.8392106
eastleigh 12th street opp equity bank,qaalane pharmacy and medical centre,KENYA,-1.2788021,36.8516736
Roasters Thome rd,Nabogi,KENYA,-1.2439028,36.8808697
po box 100-1953,flash pharmacy,KENYA,-1.1987047,36.9016406
"Waudo st, California, Eastleigh",Flash pharm,KENYA,-1.2721321,36.8424626
California Mabruk two,istahil medical,KENYA,-1.2942758,36.8065085
GREATWALL GARDENS PHASE 1,CURE SPOT PHARMACY,KENYA,-1.4273827,36.977781
DONHOLM,Brown pharmacy limited,KENYA,-1.3004656,36.888877
Savannah donholm,lifechem,KENYA,-1.2645893,36.895604
donholm,quality even chemist,KENYA,-1.3021765,36.8881104
Savannah Donholm,Alphamed pharmacy,KENYA,-1.2979508,36.8936786
Gwa Kairu,Benapharm Chemist ,KENYA,-1.1297195,36.9822881
Kimbo Kiganjo road ,Tiran Pharmacy,KENYA,-1.0752429,37.10030190000001
EASTERN BYPASS,BLUE BAY PHARMACY,KENYA,-1.1767131,36.9901583
Ahero,Magiges Pharmcare ,KENYA,,
"Shell petrol station matasia, in kiserian.",Magenta Pharmacy,KENYA,-1.4169649,36.6868701
"Opposite Nidhamia Hall, Casuarina road, Malindi.",Mghanga Chemist ,KENYA,-3.2236413,40.1245054
2769-30100,Nas Chemist,KENYA,0.5206237,35.2762755
"Opposite Nidhamia Hall, Casuarina road, Malindi.",Mghanga Chemist,KENYA,-3.2236413,40.1245054
8310-30100,Blisspharm chemist,KENYA,0.5185233,35.2721396
MuscoTowers,Labkay Pharmacy,KENYA,-1.3211538,36.8932589
kitale,Austepharm,KENYA,1.0142516,35.0025442
Tala,st mark medical clinic,KENYA,-1.2709731,37.3235533
6679-30100,heal fast,KENYA,-1.261004,36.802228
1813-30100,Medix pharmacy,KENYA,0.5151413,35.2747311
30400,hl chemist ltd,KENYA,-1.2830529,36.817421
"Eldoret    Nandi  road,keiyo housing",shalopharm,KENYA,0.51471,35.2764548
trocadero opp ola petrol station,eldocare chemist,KENYA,0.5146311,35.2765141
kitale town,sonex pharmacy,KENYA,1.0161538,35.0039142
kitale khetias,Gigga chemist,KENYA,-1.2856956,36.7450493
Ahero- boya,Global providers int pharmacy ,KENYA,-1.2915985,36.8221108
4-20300,vinka,KENYA,,
3869 00200 Nairobi,Zurich,KENYA,-1.282313,36.818
660 nyahururu,Muhotetu chemist,KENYA,0.0262271,36.4118569
eldoret naivas,Asis chemist,KENYA,0.5020363999999999,35.27131749999999
4149-30100,Skyla chemist,KENYA,-1.2878953,36.8260339
1735 machakos,kathiani pharmacy,KENYA,-1.5199729,37.2680409
Zionmall,Budget,KENYA,0.5175855,35.2780743
1650,VIVIAN PHARMACEUTICAL,KENYA,-1.3371109,36.8913347
Eldoret Barngetuny Plaza_ opp zion Mall,Beemat Chemist,KENYA,0.5189819,35.2712806
Nyahururu Town,Tamasha Cheruiyot,KENYA,,
nyahururu,hewan,KENYA,0.0345239,36.3627844
CBD,Rovanna Chemist,KENYA,-1.2836809,36.8236255
Kilungya street Kitui,Stera pharmacy,KENYA,-1.3668874,38.00861440000001
kilungya street,Teamed chemist  ltd,KENYA,-1.2884231,36.8277974
KILUNGYA STREET NEAR SIDIAN BANK,ST. BHAKITA'S PHARMACY,KENYA,-1.3677925,38.0082429
1150-90200,Teti pharmacy,KENYA,-1.3660905,38.0105127
309-90200 kitui,Snow pharmacy,KENYA,-1.3632162,38.0099384
Biashara street Kitui,Hellenameds chemist,KENYA,-1.3683939,38.0087046
p.o box 739 kitui,Hellenameds chemist,KENYA,-1.3750588,37.9951422
new station road.. opposite kplc kisumu,Richpam,KENYA,-1.2995923,36.8531948
254,markpharm,KENYA,,
309-90200,stempo,KENYA,-1.3471307,36.900578
Naivas,Betoko,KENYA,-1.2708912,36.812842
0724848168,NOPRI,KENYA,-1.1729286,36.8309399
Kitui,Desta pharmacy ,KENYA,-1.369174,38.0090546
95 rumuruti,Locshilo,KENYA,0.2728098,36.5381845
kitui,Desta pharmacy,KENYA,-1.369174,38.0090546
Rumuruti town,LEMAZ CHEMIST,KENYA,0.2608088,36.5379265
kitui,Royal pharmacy,KENYA,-1.3632162,38.0099384
34 rumuruti,Amani medical clinic,KENYA,0.080234,36.3652
Nyamasaria,Dawa point chemist,KENYA,-0.1156608,34.786269
Kakamega,Amanda pharmacy,KENYA,0.2824136,34.7497877
Kisumu,Nyasee,KENYA,-0.0359152,34.7965881
Nairobi -road nyamasaria,Himli chemist,KENYA,-0.0749726,34.5980818
kakamega,Netro Pharmaceutical,KENYA,0.2863462,34.7543458
MEGA CITY MALL,THE PHARMAFOUNT LIMITED,KENYA,-1.2815613,36.8210954
Ngecha house hospital road-limuru town,Benessere healthcare,KENYA,-1.1094942,36.6417827
kakamega,Turbush pharmaceuticals,KENYA,0.2853257,34.7533915
Kakamega lurambi,MEDSTOWN,KENYA,0.2924647,34.7486156
Lurambi kakamega,phaneroo pharmacy,KENYA,0.2827307,34.7518631
kakamega cannon street ,Siku njema chemist-kakamega,KENYA,0.2851705,34.753741
Mora road,Salama cancer centre ,KENYA,-0.0917037,34.7679567
I&M Bank,BoBo Pharmacy,MALAWI,-15.8045998,35.0563037
MWINGI,CANAAN,KENYA,-0.9344093000000001,38.0598973
kibos road,Helmet,KENYA,-0.0980706,34.7513591
BUNGOMA KIBABI,Arvas Chemist kibabii-Bungoma,KENYA,0.5695490999999999,34.5584712
Bungoma kibabii road,Southperth pharmacy,KENYA,0.5662687,34.5610698
LOLWE,SAMIALBA,KENYA,-1.279668,36.82553
kanduyi Bungoma road,Danmed pharmacy,KENYA,0.5929287,34.5512162
Nanyuki Town,Laikipia Pharmacy,KENYA,0.0159129,37.0783302
bungoma kanduyi- mumias road,Cardinal AID pharmacy,KENYA,0.5816047999999999,34.5579659
30 -40100 Kondele,MAYAS PHARMACEUTICAL,KENYA,-0.0517391,34.787888
Mbezi,Qnet,KENYA,-1.036384,37.072691
general yusuf streeet,buthul2 pharmacy,KENYA,-1.2719698,36.8470373
Bidii Road Matuu,Uvosyo Pharmacy,KENYA,-1.1466779,37.5482177
kisii hospital road,palmocare chemists,KENYA,-0.672057,34.7716674
kisii parish road,osteomed,KENYA,-0.6676354,34.769653
"Hospital Road, Kisii",VARNA PHARMACY,KENYA,-1.3058947,36.8211963
Across Kisii Gen Hospital,Transmomosa Pharmaceuticals LTD,KENYA,-0.6681538000000001,34.7700329
opposite ktrh,sky end pharmacy,KENYA,-1.2878953,36.8260339
matuu,Ekapharm chemist,KENYA,-1.1399397,37.5481062
HOSPITAL ROAD KISII,HOSSGATE PHARMACY,KENYA,-0.6706976,34.7706991
NANYUKI STAGE,DYNARCHEM PHARMACY,KENYA,0.0163852,37.0769467
Nanyuki,SIPILO CHEMIST,KENYA,0.0170646,37.0752865
hospital road nanyuki,jamia care center,KENYA,0.0026609,37.0897499
shell kisii,getembe,KENYA,-0.6669999999999999,34.7641
Nanyuki,Abimed chemist,KENYA,0.0056662,37.0725192
Nanyuki town,Nanyuki chemist,KENYA,0.0128136,37.0769918
40200,selling,KENYA,-1.2815,36.8172535
nanyuki,tegipharm chemist,KENYA,0.0064178,37.0723796
irura road behind bemwaki towers,matanya pharmacy,KENYA,0.0098874,37.0745746
"Kisii town,st Jude's building,",Damett chemist,KENYA,-0.6739137,34.7734034
kisii-kisumu town road,ALICINES PHARMACY ,KENYA,-0.6839558,34.7925954
"Opp Equity Bank, Kisii Town",Basi Borabu Pharmacy,KENYA,-0.6712268,34.7707808
KAHOYA,DECLAPHARM CHEMIST,KENYA,-1.2542715,36.8763766
"Opp Caltex, KERICHO Town",Golf view Pharmacy,KENYA,-0.3686437,35.28692230000001
p.o box 20200,Colnev medcare,KENYA,-0.3680791,35.2821658
Kericho,Lamar Chemist Ltd,KENYA,-0.3211887,35.3245872
kericho kerich road,embassy pharmatec,KENYA,-0.3665648,35.2834857
stadium road kericho,Tsalach pharmacy,KENYA,-0.3662793,35.2838671
nyeri,hil,KENYA,-0.4106419,36.9038803
nyeri,timeset,KENYA,-0.4221949,36.9525579
Po box 2810,LONGHORN PHARMACY,KENYA,-0.4274092,36.9605666
Kiritiri road Embu,Hilcare ventures ltd,KENYA,-0.6323085,37.5468008
"Opposite Nyamachaki primary, hospital road.",Optilyfe pharmacy,KENYA,-1.2761102,36.82925669999999
opposite Uhuru gardens kericho town,Gudka chemist,KENYA,-0.3678853,35.2829637
embu town off kubukubu,makcare chemist,KENYA,-1.2870917,36.8266283
nyeri,ortholinks supplies,KENYA,-0.4269362,36.9599654
528,polystop chemist,KENYA,-1.2791026,36.8461089
highland primary,Unicare,KENYA,-0.369249,35.267153
2417,benchmark chemist,KENYA,-1.2523093,36.9497128
HOSPITAL ROAD KERICHO,TEMPLE CHEMIST,KENYA,-0.371378,35.2803556
Embu town-Naivas,Jue Pharmacy,KENYA,-0.5376162,37.4534284
Malawi ,Kachingwe wholesale ,MALAWI,,
3459-40200 Kisii,Advan-med pharmaceuticals,KENYA,-0.6809050999999999,34.8207902
"Mwingi,kitui county",Charlen,KENYA,-0.9414026,38.0629565
karatina,karatina pharlife,KENYA,-0.481542,37.11248399999999
karatina,kelyfe,KENYA,-0.4810388,37.1237903
KARATINA,PUNIQAA HEALTHCARE,KENYA,-0.4816379,37.1236378
kericho,asis discount pharmacy,KENYA,-0.3667378,35.2842133
26 mulurweini,wegasprings chemist,KENYA,-1.2757039,36.7892886
mukurweini town,muhito chemist,KENYA,-0.560918,37.0498466
373,gera pharm pharmacy,KENYA,-1.2294517,36.8048317
mukurweini,Shiloh,KENYA,-0.5609407,37.0487552
Bomet,Sanjon,KENYA,-0.7808666999999999,35.3419008
"Bomet,along Dana street","Morogo chemist,",KENYA,-0.7810406,35.3417514
Bomet,Angello chemists,KENYA,-0.7826363,35.3393492
Othaya Town,murata chemist,KENYA,-0.5482513,36.9457244
Coop bank road,Avera pharmacy ,KENYA,-1.3205309,36.70374049999999
"Bomet, Imani Road",Stegla Chemist,KENYA,-0.7803323,35.3404526
Othaya Town,StAnn Karima Med Care,KENYA,-0.5486416,36.9454831
1898 Embu,Saja Enterprises,KENYA,-1.0419596,37.06588199999999
meru town,meru highway chemist,KENYA,0.0477652,37.6526322
Kumikumi(Narok Town),Healthscan pharmaceutical,KENYA,-1.0895604,35.8696464
Meru,Meru Medicare,KENYA,0.0470756,37.6538794
narok nairobi highway,olmache chemist,KENYA,-1.4279458,36.6863593
Narok,Great rift pharmacy,KENYA,-1.0879654,35.869429
NAROK MWALIMU HOUSE STREET,AMONEM PHARMACEUTICAL,KENYA,-1.2679118,36.8199666
kiriaini town,Afya chemist,KENYA,-1.3119753,36.7923459
Narok,MAASINTAI,KENYA,-1.0994143,35.8585427
OLEGILISHO ROAD,OLABAANI PHARMACEUTICAL,KENYA,-1.0890598,35.8717713
kerugoya,Supreme Haven,KENYA,-1.0889798,37.0010628
kiriaini,kamacharia chemist,KENYA,-0.6029574999999999,36.9547352
Gatundu town,Mogira Pharmacy,KENYA,-1.0118107,36.903529
P.O Box 4-20500 Narok,Mediplus oloosho kilgoris,KENYA,-1.006268,34.8789697
gatundu,gitari chemist gatundu,KENYA,-1.0125856,36.905091
Meru,Asap Chemist,KENYA,0.0456676,37.6541538
Narok Town opposite Artcaffe,Medical Pantry Ltd,KENYA,-1.0897093,35.874318
meru,prely,KENYA,0.060393,37.6394188
meru-mikinduri road,jerupharm chemist,KENYA,0.0453641,37.6581682
Homabay-Rodi,Evening Star Pharmacy ,KENYA,-0.5259418,34.4558711
gakoromone meru,Shanice pharmacy gakoromone,KENYA,0.0474288,37.6546885
NAROK TOWN,JABE HEALTHMART PHARMACY NAROK,KENYA,-1.0992338,35.8596332
"njurincheke street,meru",bright pharmacy ltd,KENYA,0.238781,37.954884
Narok town,Namud pharmaceuticals,KENYA,-1.089751,35.8727773
4 narok,Blessed family hospital,KENYA,-1.0875197,35.8771055
598 kerugoya,Mt Kenya hospital,KENYA,-0.4916573,37.2647812
Kerugoya,Tosha Dawa pharmacy,KENYA,-0.5027187,37.2796263
Narok town,Enkare Pharmarceuticals Ltd,KENYA,-1.0997008,35.8629412
Kenyatta avenue Nakuru,valley pharmacy,KENYA,-0.2839117,36.0743032
maua,center mark pharmacy,KENYA,-1.334489,36.673465
shawmutt plaza Nakuru,pscare limited,KENYA,-0.2861604,36.074151
kenyatta avenue nakuru,medicx pharmaceuticals limited,KENYA,-0.2836314,36.0742538
murang’a town,Afyamont,KENYA,-0.7224375,37.1595625
maua,excellent medical clinic,KENYA,0.2408506,37.9392447
